mmsi,time,lon,lat,course,speed
219045000,2023-01-08 10:42:29,-2.868733333333333,50.35328333333333,26.9,0.7
219045000,2023-01-08 10:58:28,-2.865333333333333,50.356966666666665,71.6,0.9
219045000,2023-01-08 11:16:28,-2.858783333333333,50.359366666666666,45.6,1.2
219045000,2023-01-08 11:57:00,-2.8431166666666665,50.37051666666667,77.2,1.2
219045000,2023-01-08 12:03:09,-2.838983333333333,50.369933333333336,100.2,2.4
219045000,2023-01-08 12:15:00,-2.831233333333333,50.36865,90.6,2.2
219045000,2023-01-08 12:33:29,-2.819,50.3703,64.8,1.9
219045000,2023-01-08 12:47:57,-2.8089666666666666,50.373666666666665,77.0,1.4
219045000,2023-01-08 12:51:49,-2.80625,50.37328333333333,118.2,2.6
219045000,2023-01-08 12:56:09,-2.8030833333333334,50.369733333333336,162.3,4.2
219045000,2023-01-08 12:59:50,-2.8032166666666667,50.36515,197.9,4.9
219045000,2023-01-08 13:03:00,-2.806833333333333,50.36135,223.0,5.4
219045000,2023-01-08 14:06:29,-2.94485,50.29088333333333,161.9,1.0
219045000,2023-01-08 14:13:40,-2.941683333333333,50.28971666666666,97.3,1.8
219045000,2023-01-08 14:20:38,-2.9349,50.290216666666666,76.5,3.2
219045000,2023-01-08 14:33:08,-2.9196166666666667,50.29521666666667,58.8,4.4
219045000,2023-01-08 15:09:37,-2.8750166666666668,50.31295,61.8,3.4
219045000,2023-01-08 16:04:28,-2.800683333333333,50.3339,81.0,3.7
219045000,2023-01-08 16:23:38,-2.771533333333333,50.3391,79.5,3.6
219045000,2023-01-08 16:27:27,-2.76565,50.3384,119.6,3.8
219045000,2023-01-08 16:32:50,-2.759916666666667,50.33466666666666,156.3,2.9
219045000,2023-01-08 16:36:09,-2.7597,50.33271666666667,223.2,1.4
219045000,2023-01-08 16:45:08,-2.7702166666666668,50.33465,271.4,3.9
219045000,2023-01-08 16:50:58,-2.781333333333333,50.33401666666666,258.0,4.8
219045000,2023-01-08 17:45:29,-2.9219166666666667,50.29741666666666,256.9,3.8
219045000,2023-01-08 17:52:40,-2.929383333333333,50.29701666666666,290.9,1.5
219045000,2023-01-08 18:00:07,-2.932166666666667,50.29923333333333,353.6,1.8
219045000,2023-01-08 18:10:08,-2.93085,50.30491666666666,20.3,2.4
219045000,2023-01-08 18:22:50,-2.9242,50.313516666666665,28.7,2.7
219045000,2023-01-08 18:51:51,-2.900916666666667,50.32998333333333,54.5,2.6
219045000,2023-01-08 19:15:40,-2.878983333333333,50.33991666666667,59.4,2.5
219045000,2023-01-08 19:29:41,-2.8647,50.34418333333333,66.3,2.9
219045000,2023-01-08 20:02:29,-2.83625,50.35113333333334,47.3,2.2
219045000,2023-01-08 20:17:38,-2.82635,50.35488333333333,61.4,2.1
219045000,2023-01-08 20:56:49,-2.7994166666666667,50.36036666666666,87.3,1.0
219045000,2023-01-08 21:24:10,-2.782233333333333,50.36095,99.7,0.8
219045000,2023-01-08 21:53:30,-2.77125,50.361666666666665,67.3,1.3
219045000,2023-01-08 21:59:28,-2.769483333333333,50.3623,319.5,1.0
